category,rating,label,text_
Pet_Supplies_5,5,CG,i bought this product a few weeks ago and it worked perfectly  my dog loves this and we have two small dogs and i am very happy with the purchase  the only thing that i do not like is that the carpet is very thick  this is a problem that i would not have found in a larger product  i had to use a cheap carpet cleaner to clean it up  this product has not worked for me  i have a 60lb terrier mix and this is his one favorite toy  i am very happy with it  i have a vet who makes a lot of money and does a great job on dogs  it is a very good product for dogs and we have twoi bought this for my yorkie and it works perfectly my dog is a little hard on toys but she loves this toy i wish it had a small hole so that the dog could grab it in the back of her mouth she loves playing with it and is getting ready to get ready for her new job she has no trouble with it i will be buying more for her as she grows into her new jobmy dogs love this food  ive tried several varieties and have found this one is the best  i dont know why it is the only one that
Pet_Supplies_5,5,OR,"my two cats love these and i think the texture of the treat itself actually does brush their teeth some each piece has a tight skin like a sausage casing so their teeth have to puncture the skin first which i think is a great start and simulates natural toothcleaning textures they would find in nature inside the treat is dry and brittle so as they chew little flakes splinter apart perpendicular to the tooth surface and i really imagine that this is as close to toothbrushing as a treat can get in addition to this effective texture there are ingredients that are designed to reduce plaque enzymatically and temporarily increase oral ph to inhibit bacterial growth the ingredients list for these treats is much shorter than other dental treats and i think much more natural safe and healthy

my cats get one treat each once after breakfast and once after dinner they both go nuts at treat time and one of them runs all the way to the other side of the apartment to eat his treat so that the other cant steal it the only problem is that now i have to deal with them milling around the cabinet where i keep the treats

i buy the poultry flavor because i dont like to give my cats a lot of fish but these are a fish based treat regardless which flavor you buy and they smell very fishy i dont think there is much point in choosing a flavor so if one is cheaper than the other or on sale then just buy the cheaper flavor"
Pet_Supplies_5,5,CG,our maine coons  picky eaters love these  i will keep them for a long time i bought this for a friend who has a small dog and she had a very sensitive ear she had no issues with it which was great this was recommended to me by her veterinarian and its great for her to keep ear clean and be able to adjust her ear to the noise level it does make her nervous as it is on a sensitive ear this product works great on my dogs ears i have a 50 rottweiler with a sensitive ear this has helped immensely i have used it on both dogs we have a rescue dog and i use this on them both i cant say enough about this product my dog was able to tolerate it for a very long time i would recommend this to anyone who has a sensitive ear i have a dog who is a rough chewer she is a 5 pound dog and this is the only product she will eat she loves it its very strong and she doesnt seem to mind the smell of it she also doesnt mind having it on all the time she likes the taste but its not a great treat for her
Pet_Supplies_5,2,OR,"remember when cocacola stupidly decided to mess with its formula and gave us new coke the soda no one in america had asked for well the decision by royal canin to reformulate indoor light 40 gives me feelings of deja vuwhy couldnt they just leave well enough alone whether that decision was driven by corporate bean counters looking to cut costsas some here have suggestedi cant say but the results at least for my cat have not been good

my cat will eat only dry food and until a few weeks ago the only brand ive ever fed him is royal canin as recommended by his breeder as time passed and he put on some weight i moved to the indoor light 40 formula which was fine until royal canin decided to mess with the formula his allergic reactions started almost immediately though it took some consulting with my vetand reading about similar experiences posted herebefore i realized that the changed formula of his food was the cause

i have now switched to orijen dry cat food which has vastly superior highprotein meats and fish and only 17 carbohydrates he loves it the allergy issues are gone and i feel better feeding him dry food that isnt laden with carbs when it comes to cats i cant say if my experience will be your experience however there seems to be no benefit to the reformulation of indoor light but it has caused problems for many cat owners including myself

thanks for taking the time to read my review and i hope you find it helpful in making a buying decision"
Pet_Supplies_5,5,CG,"i recommend fish oil treatment for both the dogs and cats

if you have a pet who is prone to allergies this may be a good product

if you are looking to avoid choking on pet food try this

i have tried it on my cats and no one seems to have a problem i have had to use a second bag of this product i just put it on the floor and it is on my floor and it smells very good

i have also tried other products but this one has been on my floor for a few months and has not been choking i have used it on my dogs and my cats i am very happy with this product and would recommend to anyonethis is a great product for getting your dog to go in and out of the crate  i have a 10 year old lab and he is not quite as aggressive as i thought he would be  he is very active and has not gotten into the crate and there is no pain or discomfort in his neck  i have been using this product for a couple weeks now and it seems to be working great  i am very pleased with the product and will purchase againi was worried about the quality of this bed but it is great i have a two year old lab and this bed"
Pet_Supplies_5,5,OR,"i like and admire cats but im a dog person and ive never been fond of cleaning up after indoor cats we had a couple of cats through the years when kids were little and of course i did the cleanup so secretly i was not thrilled when i agreed to take my daughters sweet rescued cat to live with me because she had so little room in her nyc apartment i knew what was in the future lots of mess  i dont mind the scooping  to me the biggest annoyance about cat litter is the gritty cat litter scattered on the floor  there is nothing worse then walking barefoot into invisible cat litter spread on the floor

we needed a new cat litter box here so after reading more than i wanted to know about the various options i picked this one instead of the hooded kind and i am so glad i did

i chose the open design because it is so much easier to just scoop and clean it more often  there is no odor when you clean it daily and it only takes a minute with this design a closed litter box is too easy to ignore

this thing is wellengineered

most of the litter stays in the box
its effortless to reach down into it to scoop and clean
very easy to clean
antimicrobial without any chemical odors
holds a boatload of litter
tucks into a corner

since buying it the litter mess hasnt vanished but its 90 better and i am getting attached to the new feline member of the household too  i recommend this product wholeheartedly"
Pet_Supplies_5,5,CG," 842016 update at bottom of page

we have two dogs and they have been eating them  if we had a friend they would get the treat but it is not that common  it is a good size for them  my dog is still very active and the treats are a great size  i will continue to feed them to them as they grow into their weight  this is not a dog food that they will be eating at the very beginning  they have been eating it for the past year and they are not getting any complaints from them  i am giving them a 5 star because they have been eating them for a month  i have found that they are doing a good job of keeping their teeth clean  i have had no problems with them getting into their food  i have no idea how much of this is due to the quality of their food or how much is due to their being overly sensitive to other ingredients  my dog is about 20 lbs  he was very active for about 4 months before he started eating this food and he has not had any issues with the treats  i would recommend this food to anyone that is interested in a healthy dog foodi have had a lot of troubles with my cat  he is a pick"
Pet_Supplies_5,3,OR,if you replace the pump with a whisper 10 air pump or something more powerful than the pump that comes with the whisper 3i filter then you have a serviceable little low profile filter puts out about 25 gallon per hour then i coupled it with an azoo mignon 60 hob compact power filter i had several others where i also switched out the pump use for airstone or sponge filter  because i have a lip on one the tanks i had to modify the attachment system  i cut and shaped a length of plastic coated wire hanger into 2 s hooks i coated the exposed metal ends with aquarium sealer then i drilled 2 holes spaced 2 inches apart in the upper back of the filter housing  place the s hooks through the holes and hang of over the lip of your tank  be sure and measure for correct desired water level final touch put a suction cup on the lower stud of the filter back be sure to clean the area of the tank wall where the suction cup is to be placed stiff coated auto or household electrical wire will also work for making the attachment hooks now the formerly deficient filters work great they use a minute amount of space and now have more suction and outflow be sure to occasionally clean the hole where the airline meets the uptake tube i enlarged mine i also had one where a hole had not been drilled through all the other tetra power filters 10i and above are strong long lasting quality filters
Pet_Supplies_5,5,CG,"i purchased four of these  they are the best  my puppy loves them  they are a little too heavy for my 20 pound dog but the plastic is sturdy  the only thing i would change is to cut the plastic on one side  otherwise it works greatmy dog loves this bed i will keep buying iti have a dog who is obsessed with this food  this has given him a great amount of energy  its very healthy for him and his digestive system  i would recommend this food to anyone who has a dog with a chronic digestive issue  highly recommend this food

ive used this product for about a year now and its been well worth the money  its not a perfect product for a dog with a chronic digestive issue but it does what its supposed to do  its not the most nutritious food out there but i think ive found it works for my dog as wellmy dogs love this food  they have been eating it for several months now and it seems to be doing great  im very happy with the quality of this food  its made in the usa  i dont have to worry about the quality of the ingredients and the ingredients are safe  i know my dogs are sensitive"
Pet_Supplies_5,4,OR,"lets cut to the important part  this product works and works well  the litter stays perfectly clean and raked and i only need to empty the waste bin easy when you use a grocery bag as a liner once a week or so

thats the good part  the bad part is its been relentlessly unreliable  it will jam if you put even slightly too much litter in it  ive had burned out motors squeaky conveyors and busted sensors  ive disassembled and reassembled it countless times  that being said its a simple machine and some basic mechanical inclination will allow one to service this accordingly

my first unit was missing a few minor noncritical parts and the motor burned out after a month or so making a squealing noise from day one that made my cat afraid to use it  i had disassembled lubricated and reassembled multiple times

i contacted petsafe which was awesome  they sent me an entirely new unit without asking me to return the old unit so i officially had a new one with an old one for parts  since replacing the unit with the new one its still been slightly finnicky but notably better than the old one  ive still had to make a few repairs but again for someone with basical mechanical aptitude its not hard

so yes its been less than reliable but my wife and i love it and we cant imagine going back to scooping again  id have to say if this replacement one fails ill be happy to replace it with the same unit"
Pet_Supplies_5,5,CG,we purchased this set nearly a year ago and it is still in great shape i have one cat and two small dogs and i am constantly changing out the harnesses to fit the other cat the harnesses are in good shape they are well made and the dog has no issues with wearing it i have also noticed that it is very easy to wash with a paper towel i have had this set for about a year and am still very happy with it i am very pleased with this purchasemy dog is a chewer  he loves it but i have a problem with it being too long for him to chew it up  i have to break it into pieces and throw it away to make it last longer  i cant imagine a dog with a long long tail getting bored with it  i would have given this a 5 star if i could but not because i have a chewer  i have a short long tail and this is just too long for him  i have a big dog and he is a chewer so i have to keep trying to break it into pieces  this is the only toy i have that will last me long enough to have a longer tail but it is not a great toy for a small dog  my dog loves this toy
Pet_Supplies_5,3,OR,purchased this stroller september 2013 to help my beagle with a ligament issue in his back leg take a break on walks at first i was happy with the quality of the stroller including the wheels actual tires with inner tubes and the ability to easily lock the stroller in place it also gave us the freedom to go on longer walks however as reported by another reviewer despite the stroller saying up to 70 pounds this was completely inaccurate as such my dog would take up the entire stroller which put strain on some of the mesh panels which then began to unravel since the stroller did give us the freedom to move about i kept it and made repairs every time a section came undone though over time the separation in the fabric occurred all over the stroller and not just where he would lean the stroller had major patchwork from all my repairs but i was going for function over looks however with continued use the frame became a quite wonky though still usable but the final nail in the coffin occurred today when one of the back tires broke off while we were using it im going to research how much a spare tire would cost but frankly after 2 12 years of intermittent use i expected it to last a  bit longer considering the price i paid at the time 216 plus tax if you have a small dogless than 25 lbs this stroller may work for you but if we decide to get another stroller i dont think i will go with this brand
Pet_Supplies_5,4,CG,this is a great food for my 55 pound lab he will eat anything but this one is a favorite  the bag is easy to get around and clean  i will definitely be ordering another one  im a bit skeptical about the price but its not the best pricemy dog loves these hes been using them for several years now and they are a very good treat i highly recommend these to any dog ownerlove this toy for my dog he is a young husky puppy  he has been playing with this toy for about a week now and it has held up great  i love the way it squeaks  the only reason i gave it 5 stars is because it is not durable  it is very small and it was a bit too big for him  but im happy with the purchaseworks great on my dog i have a 40lb chihuahua she has a lot of loose hair and this product is good for her she is always doing welli have tried many different products on my dogs coats  these are the best  they keep them smelling nice and fresh  the smell is much better than the older brands which i have tried  i bought a small for my dog to use as a bath towel and it
Pet_Supplies_5,1,OR,"i have to blame myself i knew when i first looked at it after my girlfriend ordered it  not as secure as our existing harness dog cant slip out by pulling forward but if he freaks out and spins and pulls backward it could happen i knew it could happen

it did happen  in the middle of hollywood

he was freaked out by a noise was spinning in circles slipped out and ran away  ran around a huge block me in futile pursuit he runs like a greyhound crossed 2 busy streets twice yucca and wilcox and almost went to hollywood blvd somehow he survived and this story has a true hollywood ending apparently a taxi driver had just let out a fare and my little guy jumped in  only way he couldve gone in was on his own driver waved me up the street hes here pointed to his yellow minivantaxi i thought he meant he was hiding underneath  no he was locked in the back seat

i had 2 large dogs for over a decade always had them on either a choker or a secure harness to avoid my greatest fear of them getting loose never happened they both passed away recently within 6 months of each other found this little guy in between almost lost him because of this harness yes  it was on snug its not a secure design look at it

thanks to that taxi driver i now believe in miracles but i have zero faith in this harness and am throwing it away when i get home  no matter what my girlfriend says"
Pet_Supplies_5,5,CG,i have three of theseone for my cat and one for my dogthe cats go crazy for themmy dogs love this food  my dog eats it in a day and he seems to like it  i think its one of the most nutritious food ive ever found  its also a great way to make sure you have a high quality producti use this to treat my dogs allergies  he loves it  its very easy to wash and his coat is shiny  i have a small dog and he loves this food  he doesnt seem to mind having it on hand because its kind of cold  i think its worth iti got this to replace the old one i had  i have had it for a while now and it works great  i would recommend this to anyone with a small dogmy dog is a big chewer and i thought this would be a good toy for him  he is about 20 lbs  he was very picky about toys so this would be a good toy for him  however he was not happy with it and i thought it was going to be a little bit too big for him  i put it on the floor and its a little big for him to sit on and hes still pick
Pet_Supplies_5,1,OR,"well it just came in the mail and i was so excited my 7 months old adopted dog is a mad chewer particularly on cords that i opened it immediately and began to put it on my ipad cord i carefully put it in and squeezed it shut to be sure no actual cord was exposed it stunk like mad but i figured that would die down and at least my cords werent being destroyed  heck if i had to i could charge it in another room right i had the 10 foot size open because its a long cord so only a small piece had to be trimmed my fingers are reeking by now and im about to eat lunch but hey the dog wont chew on it right i deliberately left the cord on the floor while i went to make my lunch peeking in on the puppy stayed away completely so i couldnt tell if it would deter went in to eat or try to it really smelled fresh out of the package and the puppy was sitting off to the side behaving himself so wait whats that hes chewing on the small piece of cord protector i cut off and as i watched to see if it bothered him at all he continued to worry it and chew
maybe this stuff works on some dogs im going to have to try the bitter apple repellant spray i bought along with this and hope for the best sure wish i hadnt gotten 2 packs of each size though with that smell and the poor results no way im using it"
Pet_Supplies_5,3,CG,for years natural balance dog food has been the best in the business  they have been one of the best in the world for our dog and she is a great eater  her favorite food is natural balance  she eats a lot of them  she has two very small dogs and a large dog  i keep them in the refrigerator and on the counter so she doesnt get any upset  i give them a fresh supply every day and they are very healthy  they have been on my order for about a year now and they are still going strong  i highly recommend it and will continue to buy them  i would not buy this again  i only give them one and they are not my dogs favorite food  if i could give a 5 star rating it would be the bestthis is a good product my dogs love it and they cant get enoughour dog loves them and is a good chewer she is a small dog and she is a senior dog she is always doing something to get her attention i have a large dog and she is always chasing after them and we would never want her to chase after her i also have a small dog and she is a senior dog we have a lot of toys this is the only one that she will play with and she will chase
Pet_Supplies_5,4,OR,if you arent able to open the door for your dog all day  or cant get there fast enough while potty training  this is a really good solution for the price the color matches my old aluminum door perfectly and it took my 45 month old puppy learned to use it in about 5 minutes he really seems to love it most important unless you have a brand new sliding door and live in southern california plan on buying different weather stripping i used expanding weather seal tape made by md httpwwwamazoncommdbuildingproducts03100compressibledpb007ng6ij6 on all the sides and top of the panel and it solved the gappingdraft issues my aluminum sliding door is about 70 years old and its not exactly still square you could also use a less expensive foam weather seal tape but i think this one sealsinsulates much better in extreme temperatures my puppy is tall labradoodle and about 35 pounds right now and im glad i got the extra large door because it will accommodate his growth and gives him extra height for jumping in while hes little and awkward when you measure for the panel the total height should include the recessed space of the track where the door fits i measured wrong the entryway height of my door is about 80 inches but the height including the recessed track where the door fits is about 82 inches which is not a standard size so this didnt quite fit to fill the gap between the upper surface of the recess and the top of the door i used the md expanding weather seal tape and it worked great
Pet_Supplies_5,4,CG,"this is exactly what i needed the only problem is that its too small for my dogi bought this for a friend who has a small dog and it was great  we had a small dog and it was a perfect size for him  he still sheds and sheds with no problems  i love the color and the fact that the dog is a rescue and the leash is very comfortable  i highly recommend it to any dog ownerlove this toy for my dog he is a young husky puppy  he loves these and its great  he is super playful and he loves this toy

i have not found one thing in the dogs life that he hasnt destroyed  this is not the only one that ive found that he hasnt destroyed  its very sturdy and sturdy too  i wish it had a small hole so that the dog could grab it in his mouth  its very sturdy too  its made of good material but its a little hard to get it to slip out of the toy  its not big enough for the dog but hes very playful with it  its not a bad toy but its not a great toy  i bought a small for my dog to play with and its perfect for his bigger size"
Pet_Supplies_5,3,OR,"these bees are supposed to be replacements for the beehive toy but these toys are great individually last year i bought my dog the chipmunks and the tree stump and wanted to get the chipmunks replacement this year but they were 3 dollars more than these if you watch the price it could go down to about 450 its an awesome deal dog toys are expensive and these are made so well my dog loves any thing with a squeaker and even though hes 14 pounds he destroys every time ive given him except for these kyjen chipmunkbees etc theyre a great treat for dogs who love toys and theyre economical since they last for a very long time i definitely recommend them and i will buy them again as soon as they hit the four dollar mark 

edit jan 21st
sad to say but i have to take down 2 star these toys are awesome little things that my dog loves to throw in the air and catch but the squeakers inside are horrible the squeakers inside last about an hour but they never squeak again theyre very poorly made the squeaker inside has two parts and the little thing that makes the squeaker squeak always slides out then the squeaker part always gets smashed within an hour that my dog gets bored of it thats the only problem with this toy which is kind of a big deal since the whole point is for it to squeak anyways they are very durable and if you just replace the squeaker your dog will be able to enjoy this toy for a very long time "
Pet_Supplies_5,2,CG,one of my kittens loves this toy and she has never been able to destroy it i just wish she could have had a different toy  the dog is a bully who likes to get away from other toys  shes a bit lazy but i think this is the only toy she can destroy  i love the fact that she can be a little bit lazy so she doesnt get excited when she sees me putting the toy on  i like that the toy is made from real wood so it is easy to assemble  i love that it is made in the usa so it will last a long time  the toy is not too big for my 14 lb pit mix but i like that it is made in the usa  i cant imagine a toy that is made in the usa without some of the components made in the usa  i wish it had some of the features that make the toy so much better  i wish the toy had some of the squeakers that make the squeakers so much better  i wish it had some of the squeakers that make the squeakers so much better  i wish there was a way to have the squeakers that make the squeaker sound more like a squeaky toy  i wish there was a way to have the squeakers that make the squeaker sound more like a
Pet_Supplies_5,5,OR,we bought this for our new puppy  hes a pyrenees lab mastiff mix and hes huge  we knew we needed to help him learn quickly so that he doesnt accidentally hurt himself or someone when he gets excited  hes ten months old now and 120 pounds  this collar has features that i really appreciate  it has a vibrate and a beep as well as the shock feature  ive actually only used the shock once and that was when he got out and was running around in the road  i tried snacks toys and everything else i could think of  i was terrified he was going to run in front of a car so after the beep and vibrate didnt work i used a very light shock  it scared him and he ran inside  you can pick the intensity that is used  i just used a 2  for other issues like his crazy barking we use a beep  that usually gets him to stop if he doesnt we use the vibrate feature  i have the vibrate turned up because he doesnt like it and he knows he needs to stop if he gets buzzed  the beep works great as an attention getter  he knows when he hears it that he needs to look at us to see what he needs to do  im very happy that we bought this  i was completely against a shock collar but we really just use the other features on it for training purposes and with some patience and persistence it has really worked
Pet_Supplies_5,2,CG,"i started using this product and it did the trick i will keep this in the future and use it when needed the plastic part is also very light and easy to washi have used this product for about a year now and it works great  i have had no issues with it  i have the most trouble with the plastic part on my dogs neck  i just put it on and it seems to work  i have a 60lb terrier mix and this is his favorite toy so i will buy this again  i have a 6 month old yorkie and he loves this  it is not too heavy for him to play tug with but he loves it  he has no trouble getting to the end of it even when he is in the middle of the room  i would recommend this to anyone with a small dogmy dog is a big chewer and i thought this would be a good toy for him unfortunately he was just too big for my 18 pound dog she loves to curl up and lay down on it my dog is a large chewer and i think this is the only toy that will keep her occupied

i have tried many other toys including these but this one is by far the best my dog loves this one i love that it is made of"
Pet_Supplies_5,5,OR,"absorbs odor very well switched to it from tidy cats and my cat loves it one time i had to switch back to tidy cats for the week due to poor planning on my part had to get whatever the gas station had and my cat very unhappy she let me know she didnt want to use her box unless it had the precious cat litter in it by leaving me a little present next to the box when it was the tidy cats litter so now i stock this stuff religiously and we have no problems i think she likes that its unscented and i like that it works so well i used to buy these 40lb bags via primenowcat litter to your door in less than 2 hours yes please but the drivers in my area must have complained about the weight because now they only carry the smaller bag i wish it was on prime subscribe and save

my one pet peeve about this product its dense meaning from a volume perspective you actually get less i store the bag in an old cleaned out tidy cats pail and thats how i know that one 40lb bag of precious cat takes up barely slightly more volume as one 24lb pail of tidy cats id say 30lbs precious cat probably equals 24lbs tidy cats i dont think its a big deal the added density is probably why its less dusty and clumps better than other litter brands but if youre like me and fill the litter box to a certain volume all the time its just something to think about when deciding how muchoften to order"
Pet_Supplies_5,3,CG,the price on amazon is 2400 and you cant beat that for the pricegreat product great price i am a small dog and this collar is very large i have a little smaller dog so it was a challenge to fit him properly the material is soft and plush so i cant say i am impressed it is a little heavier than i expected but it is still a nice collar for small dogs i will buy againi have used this collar for my dog for about a year now and he still has some issues  he has had it for a couple weeks now and it is not as strong as i had hoped  i have been using it for about 3 months now and he has not had any issues  i have used it several times and the metal is holding up  i will purchase another collar and i will buy the metal again  i would definitely recommend this collar  my dog is about 20 lbs and he was very rough with this collar so i would recommend it  i was very disappointed in this collar and i would not buy this again  it does not hold up to a full length leash and it does not allow you to attach it to a harness  i have tried several different collars and this one does not hold up
Pet_Supplies_5,5,OR,this ball is great our catahoula heeler rambo loves to play with timmy we named the ball this when rambo shoved it into the well   the only thing i will caution is the ball is made of heavy duty hard plastic so if you have a fast dog like ours or small dog be careful if  you throw it overhand or it could injure your dog  i strongly suggest throwing it like a bowling ball at all times  also if you have a heeler they love it  rambo will play with it for hours and hours and hours so if you live in the country make sure your dog isnt hurting his mouth or nose with this ball when they first get it  rambo rolls on this ball chases the balldoes soccer moves cleans the dirt off the ball during rest times and cutest of all will go and and get ball if you ask where timmy ishe always knows where he put it afterall the ball has been carried around and chewed on for over a month now by a 70 pound puppy with no bite marks to speak of the giggle part still works great even though rambo plays with it on every outside surface imaginable and loves to shove it off ledges and down hills if hes playing with timmy we always know where he is the giggle part is loud enough to hear if you are inside and the ball is being rolled around outside this is not a toy your dog could play with inside if you were doing anything requiring your puppy to be quiet
Pet_Supplies_5,5,CG,"i am so excited this is an amazing quality product i will definitely be buying this againgreat product great price i am a small dog and this was a great value for the money  it was a breeze to put togetheri bought this for my dog who is a chewer  he will go to the vet and the vet will say that if he chews on something he will get a vet check  i have a 60 pound terrier mix and this is his first time chewer  i love that he has a hairball and he has a lot of hairball hairballs  i put this on his mouth and he chews on it and it makes him look like he is crazy  its also a good quality shampoo  i would highly recommend this productmy cat loves this  she is a small cat so i dont have to worry about her getting sick but she loves this  she is about 20 lbs and about 18 pounds  she has no trouble with stomach issues so it makes her feel good  it is easy to put on and off  i dont have to worry about her getting sick because of it but it is a great product

i will definitely order another one of these againmy cats love this food  they"
Pet_Supplies_5,5,OR,"this is a generous portion of cat food with a lot of higher quality ingredients compared to other types of cat food primarily the first ingredient is actual chicken and it includes taurine it also does not include grains of any kind and as anyone knows about cat nutrition grains are not a part of anything a cat needs in its diet they are junk food and fillers so the primary selling point of this product is that it provides what your cat needs to be healthy without things which it does not need or that can damage its health so im very pleased with the ingredients list for this product though i will note that one pays a premium price for the quality

i cant speak to whether or not the nutrition is as good as the ingredients list indicate it should be but i can say my cat throws up less after eating this than some other types of food i can also say that she tends to rapidly lose interest in dry food that i feed her and has held interest in this longer than other types of dry food i dont know if shes finding it more appetizing possible since it has a strong smell and she seems to like stronger smelling food or if not having digestive issues after eating it makes her favor it

in terms of value if my cat continues to eat this up over time i will keep buying it because though it may be more expensive if she will actually eat all of it and i dont have to throw out uneaten food itll save me money in the long run"
Pet_Supplies_5,1,CG,if you are looking for a more professional quality food for your dog or cat this is the best great price and i am happy with the purchase highly recommended i have used this product for about a year now and it works great i have had no adverse reactions to it i will keep buying it i have a cat who is obsessed with this food this has given him a great amount of energy its very healthy for him and his digestive system i would recommend this food to anyone who has a cat who likes to chew i have a small dog and he likes it too this is a very good dog food i have three dogs two of whom are tall and one of them has had a few issues with it its very good for a small dog i give it four stars because it is a little pricey but i will buy it again my cats love this food they love the taste and are getting used to it my cats favorite is that she eats it when she is eating she will be eating it when she is done i dont give it to her at all i give it to her when she is at work or while she is on the couch it is well made and it is very well made
Pet_Supplies_5,5,OR,i really couldnt be happier with this lead it is nice and long so we use it tied to a stake in the yard to practice come and play fetch i can stay handsfree and because its on a stake that sticks out of the ground it spins around and doesnt get tangled  the metal clip works great and is nice and strong it has been totally sturdy for us so far  our puppy has reached the limit of this on numerous occasions yet it looks and feels good as new  she has also grabbed it with her teeth any time she trips on it and no bite marks you cant tell from the pic and i dont recall it saying in the description but one end has the metal clip and the other end has a loop like a traditional leash  i just put that around our stake which has its own loop at the top so it cant come off and it stays on perfectly we leave it out in all weather rain sun windno snow yet and its still great it is cotton so i dont know if it will break down over time but i wouldnt hesitate to replace it since its a great price it has actually been a sanity saver for me since my puppy seems to love to play fetch  a 10 minute round of this tires her out enough that i can actually get things done in my house without having to always lock her in her crateand this lead is perfect for playing fetch  one of the best puppysupply purchases i have made so far
Pet_Supplies_5,5,CG,in 2012 my kitten was diagnosed with the disease and was on a medication that helped him get rid of the infection  the meds helped him get the infection under control  this helped with the arthritis in his legs and i am very pleased with the results  i would definitely recommend this product to anyone with a cat who has arthritis or is allergic to other medicationsi got this for my golden retriever and he loves it  he likes to play fetch and jump on it  it is easy to put on does not move and it stays put  it is super light and easy to put on and take off  i have two dogs and they all play fetch on this and it makes it easy for them to play with  i have had no problems with the dog getting on the toy  i would definitely buy this againmy cats love this  it is perfect size for a small dog  i use it to transport my 5lbs dog and she is a senior dog  she loves it and it keeps her busy  i will be buying more  highly recommendmy cats love these  i use them for all my dogs and have used them for years  they are great quality and the price is reasonablemy cats love these treats  they are a little pricey but they are very good for their teeth
Pet_Supplies_5,5,OR,i am happy with the breeze cat box system however it is taking some adjustment as we have 6 cats all rescues most of them get along well as 4 of them are related so i have luckily been able to use less litterboxes than the experts suggest one more litter box than you have cats my current house is smaller than our old one so we had to go from 5 litter boxes to 3 boxes with clumping litter i decided to change to this system in an attempt to be cleaner overall because of the 6 cats to 3 boxes i do notice a particular odor from the urine the cats are all spayed females i think because this is new to me i let the pad stay too long and i was also used to using a litter additive to counteract odor there is of course no tracked litter all over the floor which is great and it is very easy to clean none of the cats have shown any problem with the change i did one box at a time i now just need to figure out which pads need changing when based on how many cats use a particular box to urinate in so i believe it is simply an adjustment phase i have a feeling i will be changing these pads every couple of days but as i said we have 3 boxes for 6 cats overall i am happy with this system i did notice that the japanese have the same product offered with a dome cover which would be nice this system makes the most sense of any i have seen so far
Pet_Supplies_5,5,CG,weve been purchasing halo dog treats for the last 10 years we have a 40 pound dog and she loves them i am very happy with the purchase the dog is now 12 months old and she still plays with it i would recommend this to anyone who has a dog that likes to chew toys and toys i have a dog with a strong appetite and she is very active i highly recommend this to anyone who has a dog that likes to chew toys and toys im going to continue to buy this product for our dog im glad we found this she absolutely loves it she just loves to play tug with it its got a nice top and she cant get it off her head its a little hard to pull it off her head but she does like to play tug with it im hoping this will keep her from getting stuck on the toy for a bit longer im also happy with the price my dogs go nuts for these  i have two older dogs and they all play tug with these theyre very playful with them and they all have fun with them i also like the quality of the packaging and the fact that it is made in the usa the plastic is durable and the handle is strong
Pet_Supplies_5,5,OR,"i have spent a fortune on eco organic usa made toys
nope hes gotta have his foam golf balls and not the one with the feather glued to the top
he kills then carries a ball between his corner teeth at 400 am he drops it on a bedside rug i am supposed to admire his kill revive it i guess and throw it down the steps like a slinky boingboingboingboing well they dont boing but they bounce if i sleep through pink ball it is placed on the rug while he hunts for blue ball blue ball is usually dead and on the rug by about 412 am just enough time to fall back asleep if i fake slept through pink ball  well if dumb mommy sleeps through blue ball presentation then it is placed 6 inches to the right of pink ball and off we go for yellow ball repeat
i have sent text pix to insomniac friends to prove he will line them up precisely 6 apart and equidistant from the rug edges they look at the time stamps
i wonder what evolutionary predatory advantage the placement confers i am just glad that amazon has these they are getting harder and harder to find in the original texturesize
hmmmhe sure does ahem lose these a lot i wonder where they go
he does like new ones that are kitty fuzz free now he knows how we feel oh i guess their prey is hairynot his concern
note be careful w these around medlg sized dogs they can be partially inhaledstick in back of throat  or swallowed and get stuck at various places in gi tract with  to lethal outcomes dvm of 30 yrs"
Pet_Supplies_5,5,CG,i bought this kennel to use on my cat and it is a nice size for him it is so small that it is a bit difficult to put on so it is not easy to slip it on the carpet is very thick and it is very easy to clean it is very easy to clean and it has a very soft feel to it i also like that it has a pull handle to keep it on i like that it is so easy to put on and take off the only thing i would change is that i put it in a larger size box and put it in a closet where it would be easier for me to get it off i would definitely recommend this to anyone this is a great product for getting your dog to go in and out of the crate i have a 10 year old lab and he is not quite as aggressive as i thought he would be he is very active and has not gotten into fights with other people i have used this product for a few months now and he seems to be able to get used to it it is easy to set up and i can use it on my dogs i would recommend this product i have had a lot of troubles with my cat he will eventually get bored with this toy and will eat it but he loves it
